business_id|name|address|state_|city|postal_code|latitude|longitude|stars|review_count|is_open|categories|hours|review_id|user_id|customer_stars|useful|funny|cool|text_|date_
7yRSEx5ciJLKTYK8ZL7QaQ|Sr. Tequila Mexican Grill|16745 Cagan Crossings Blvd|FL|Clermont|34714|28.354956|-81.6778389|3.5|136|1|Mexican, Restaurants|{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}|B4k4FeYzB2IUHHxjyOrCXQ|083wUkpFWaBw88k5Ri6_VQ|5|0|0|0|A-mazing food and drink specials.. out side patio very inviting, inside just a cozy place. I'm a burrito and chimichanga guy and I was not disappointed with my order, the rice is spicy good and the chicken so tender with their special queso cheese with red sauce is a must try.. the original margarita on the rocks is very tasty.I've eaten Mexican food in many places, California, Arizona, and many more.. I enjoy the food and drinks here hands down.Great service from the owner and Gabriel every time..|2/25/2020 1:53
IMY8QocXtwYQqqt2Y15JmQ|NAPA Kitchen + Bar|7148 Muirfield Dr|OH|Dublin|43017|40.1129895|-83.1526332|4|169|1|Cocktail Bars, Restaurants, Nightlife, American (New), Bars, Breakfast & Brunch|{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '10:0-21:0'}|V0l63pxuvkzVkfpE9MSKag|7RpMHAS0utvNaOi0mHl2JQ|5|0|0|0|This is by far one of the best restaurants I've had the pleasure of eating at. The food was top notch. The service was even better! If you're from Columbus or just passing through, definitely stop by. Cozy atmosphere was a nice bonus!|2/27/2020 20:25
F_Y9txiH3XcGz03ExQp3_g|Red Lobster|8003 Golden Sky Ln|FL|Orlando|32809|28.45008|-81.393477|3.5|47|1|Restaurants, Seafood, American (Traditional)|{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:30-20:30', 'Thursday': '11:30-20:30', 'Friday': '11:30-21:30', 'Saturday': '11:30-21:30', 'Sunday': '11:30-20:30'}|B3gWg0v-SEZwj8Sk2n7Xfg|qfvO9A2ilBY1JOWbmdVkyw|3|0|0|0|We were seated in bar area, which is really dark. Food was good, not great. The best thing were the cheddar biscuits. Apple crisp was doughy, but had a good flavor. It was my second favorite food of the night! Server was really sweet and attentive. Overall good dining experience, but nothing to rave about.|2/27/2020 1:18
fDagm540ieAAh5G9LA27Yg|Halal Bros|1910 W Braker Ln|TX|Austin|78758|30.393005|-97.706731|4|366|1|Middle Eastern, Mediterranean, Restaurants, Halal|{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}|ImD2jJbm4nBybCtb8G3m-A|zx8hZcEiqwLnPJWSsblyzA|4|2|0|0|Not sure why this place tastes slightly different than the Guadalupe location, but it's still good -- just not as tasty.The location is in a strip center and is setup like the original one. You can order on site or put an order in online. During COVID-19, they stopped taking phone orders, which is kind of annoying. Overall, still a delicious meal!|8/18/2020 15:44
5OAi35OianJzCnIsL8aOFQ|Veracruz All Natural|2505 Webberville Rd|TX|Austin|78702|30.2630605|-97.7137127|4.5|870|1|Food, Mexican, Restaurants, Food Trucks|{'Monday': '0:0-0:0', 'Tuesday': '8:0-15:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}|CPSKkTxuKhtdQ6OROGBY9A|ryt0GszEzZFi6yLlAH_pKA|5|5|3|6|Not only one of the best things we ate in Austin, the best breakfast taco I've ever had! Wow! Cannot say enough about how good Veracruz is. If we lived here, I would so come here everyday for breakfast!Migas Poblanos was our go to. Also had a chorizo taco which was spicy and delicious but the Migas was our fav by far! When I think of the Migas Poblanos I think of fresh, fresh, fresh! From the fresh made corn tortillas, to the fresh chips in the eggs, to the fresh avocado and fresh salsa's. I can't forget their Aguas Frescas! Love, love, love Aquas Frescas! In fact over the course of a few days, and in the best interest of science, I took it upon myself to sample all of their flavors. For the record they were all excellent with my favs being the watermelon and cucumber. They do have other tacos here that unfortunately we didn't get to try because we were too busy eating their breakfast tacos. We would so come back to Austin just to eat these breakfast tacos!|3/16/2020 10:47
rgGJMwcrNTuCcY493q_YuA|Frontier Public House|4909 NE Hazel Dell Ave|WA|Vancouver|98663|45.65746167|-122.66638|4|414|1|Barbeque, Cocktail Bars, Nightlife, Bars, American (New), Restaurants|{'Monday': '15:0-20:0', 'Tuesday': '15:0-20:0', 'Wednesday': '15:0-20:0', 'Thursday': '15:0-20:0', 'Friday': '15:0-20:0', 'Saturday': '15:0-20:0'}|vA-DCaxvcJSaiShFcGSRbA|CNO3Rgev58l1-pphM_Btbw|5|0|0|0|Fantastic food and you have to ask for dessert from Kara!  Best chicken dumplings on the planet. Fish and chips are great and their burger rocks!|6/20/2020 23:07
f9BHkC6TfOiRnZ7_ksj3QQ|Hyderabad House Atlanta|130 Perimeter Center Pl NE|GA|Dunwoody|30346|33.9311393|-84.3395395|4|76|1|Indian, Buffets, Vegetarian, Restaurants|{'Monday': '0:0-0:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}|DZW0pXDOKe3F0V_dpLJPJg|WhH6F96nJqrefRHvhLhHrg|3|1|1|0|Ordered Malai Kofta and Paneer Karaikudi, though the sabzis were flavorful, the kasuri methi was overpowering. Wish they went easy on methi. Also the portions are smaller for 11$ when compared to the other Indian restaurants in the area. Rotis were the size of a frisbee.Overall, the food was decent. If you like mild flavors, this is the place to go.Hopefully the dine in experience will be much better.|5/9/2020 15:20
X7fLdR3A_0hJCBqv3-7O-A|Eddie V's Prime Seafood|9400 B Arboretum Blvd|TX|Austin|78759|30.389393|-97.752657|4.5|486|1|Jazz & Blues, Lounges, Restaurants, Seafood, Steakhouses, Nightlife, Bars, Arts & Entertainment|{'Monday': '0:0-0:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '15:0-0:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-23:0', 'Sunday': '16:0-21:0'}|Wwl_s1nPMhn1Udn-cY-PBg|al-88kr0SAphNMTjdft47Q|4|5|2|3|In town for a conference, and my team and I chose Eddie V's for our last meal in town because of its menu, proximity to the hotel, and sterling reputation. The parking was the only downside -- Eddie V's shares spaces with Z' Tejas, and both places were packed, so there weren't many options for parking. We ended up walking quite a ways to the restaurant after driving around the lot without much luck.The service, however, was IMPECCABLE. Restaurants in Austin really impressed us in this regard, but our servers at Eddie V's were incredible -- personable, attentive, and spot-on with their food and drink recommendations. It's a bit dark inside (mood lighting, and all that), and several of us were trying to use the battery-operated table candles to read the menu. Our server came over with a pen light to help out. Then came the food. We had a few unimaginative, picky eaters with us, but everyone enjoyed their meals -- lobster bisque, beet salads, ribeyes and filets topped with seafood, family-style potatoes and asparagus. We cleaned our plates and made it back to the hotel stuffed and happy.|1/22/2020 22:19
qEDlDhAEb-JmXlAMaJGe3A|Chili's|120 Providence Hwy|MA|East Walpole|2032|42.154681|-71.204071|2.5|64|1|Restaurants, American (Traditional), Bars, American (New), Nightlife, Tex-Mex|{'Monday': '11:0-23:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}|sZzL3Ao-WE_ZRLuX7BDH9w|IiZZ47trhHUsYdQiNBj8Dw|5|0|0|0|Susan and I rolled up to this B like a ton of bricks. We were riding dirty, so we had them munchies, ya feel? I had a case of the farts like ya read about, which I think people appreciated. Food was dope. I asked for a double whopper and they said no. 10/10, will be back.|5/26/2020 7:10
rSHNQfBf8ybvhzedPy9FTg|Joyful Congee Noodle Cafe|2093-8700 McKim Way|BC|Richmond|V6X 4A5|49.1832458|-123.1266071|4|6|1|Noodles, Chinese, Restaurants, Food Court|NULL|FOq5bVOMYLMlnAFuVKI83Q|hyRFmxhcGJw41Mqv5-j_lA|3|1|0|0|"備註：此食肆會向顧客收取政府銷售稅GST列治文的""金鐘廊""其實算不上是一個購物中心，因為這裡的租戶大部份是用作小型商業辦公室和學生補習社，而大部份人更不會想到此處有美食中心的存在呢！美食中心說位於商場二樓，地方不算大，大概只有七八間食肆在這裡經營，主要提供中港台日風味美食，并有大量免費枱椅供食客們用餐！若泊車在上層停車場的話，有入口可以直達而不需走樓梯或乘搭升降機。其實這裡也是本人很少涉足的地方，但常言有謂「臥虎藏龍」正好套用在本文所介紹這家食肆，它就是位於金鐘廊美食中心的「喜悦粥麵美食」由於商場人流較少，所以美食中心的食肆都會各自制定開舖時間和休息日，而喜悦每天由早上8時已開始營業，是整個美食中心最早開門的食店。由於店家的港式排檔腸粉粥品和油器做得十分到位，所以顧客駱驛不絕，生意非常好。可惜店家人手不足，包括老闆夫婦和一位阿嬸只有三個人負責，既要忙於看緊油鑊裡不停翻滾的現炸油條，又要不停做手拉腸粉，對客人的禮貌絕對欠奉，避免黑面就要盡快落單和付款，廢話少講啦！由於我不能接受店家使用外賣塑膠碗來盛載滾熱辣的粥品，所以只點了這裡最馳名的油條和腸粉"|3/9/2020 23:18
fxeu4DNRXfEkNXZ3wc5HQg|Seize The Bagel|13215 SE Mill Plain Blvd, Ste C3|WA|Vancouver|98684|45.6181916|-122.5367474|4|174|1|Coffee & Tea, Food, Sandwiches, Restaurants, Bagels|{'Monday': '6:0-16:0', 'Tuesday': '6:0-16:0', 'Wednesday': '6:0-16:0', 'Thursday': '6:0-16:0', 'Friday': '6:0-16:0', 'Saturday': '6:0-16:0', 'Sunday': '6:0-16:0'}|EXq7sJTlxNi4SIUWnsY8uQ|duMevfQevOVv4RT-1wUtuA|2|1|0|0|Mediocre bagels - Winco has better ! Employees not wearing masks; could be a good place to get infected! I was shocked!!!|5/16/2020 0:04
cTx4eOd6DSXS1eNOUD-qyQ|Pop Pizza|610 SE Morrison St|OR|Portland|97214|45.5171398|-122.6595986|4|43|1|Restaurants, Pizza|{'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '16:0-21:0'}|IZnDRUT5ujeueBgspPxc6A|GQDEetHlciAWNdDozt9GXA|5|0|0|1|I was wondering if this place would ever open, was under construction for a very long time then pandemic hit.  First time trying Detroit style pizza, really good/solid recommend|8/31/2020 2:04
wyshR3Fo6Sk3oEGT8uEg_Q|E-Gyu Revolving Sushi BBQ|5979 Buford Hwy, A2-5|GA|Atlanta|30340|33.913049|-84.261051|3.5|71|1|Sushi Bars, Korean, Barbeque, Restaurants|{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '16:0-21:0'}|_1mcQyH4L_CeKm6i9-kvTA|m6Dx3qKxibc6ssdWMr_Lyg|5|0|0|0|The friendliest staff around!  The whole staff is awesome.  They always make us feel so welcome and they seem to stay very clean. The place is very well sanitized in our opinion.  Amazing quality of meat and sushi.  We think it's very reasonably priced considering the quality and service.  We personally love the bullet train which delivers your food and the super modern revolving belt that hold the delicious sides.  Only suggestion would be to include more sides such as the radish, rice cakes, lettuce wraps, etc. that you find in other Kbbq restaurants.  First two times we came, they only had AYCE meat, but the third time, they had both AYCE meat & sushi.  They have a great selection of both meat and sushi.  Super unique fun atmosphere and experience. We recommend this place to everyone!|8/2/2020 23:28
H_RM2u1WWGU1HkKZrYq2Ow|Blue Star Donuts|1155 SW Morrison St, Ste 102|OR|Portland|97205|45.520717|-122.683874|4|4011|0|Coffee & Tea, Bakeries, Restaurants, Food, Donuts, Breakfast & Brunch|{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-20:0'}|qpTGSdkTRkuqnHCWC-ABWA|#NAME?|4|0|0|0|They're really not bad! I think price is reasonable, but I always get blown away by the time I do pay. I think the grapefruit one has been my favorite so far, my husband enjoyed the matcha. I'm also into the Mexican hot chocolate but I always think I can handle two donuts and I  just can't. Very rich in flavor. Coffee isn't my favorite but it does the trick.|1/28/2020 3:14
6-NIrW8Qqu7Yfy1-7phsnQ|East Dedham Pizzeria|234 Bussey St|MA|Dedham|2026|42.24883579|-71.15425432|4|25|1|Restaurants, Pizza|{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0'}|PrZzrQarZLbNkj3DAN96Cw|QIFsUSnG21lkoCt5tMeesw|5|0|0|0|The family is great they always know our orders and get it right every time. Food is fresh and produce is always crisp. I recommend trying their grilled chicken Greek salad.|8/17/2020 13:28
H_RM2u1WWGU1HkKZrYq2Ow|Blue Star Donuts|1155 SW Morrison St, Ste 102|OR|Portland|97205|45.520717|-122.683874|4|4011|0|Coffee & Tea, Bakeries, Restaurants, Food, Donuts, Breakfast & Brunch|{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-20:0'}|vAKd8dspSe7plG-74z7Xyg|cohSpskDRjBNr40R-46TRA|4|1|0|0|Stopped by Portland for a quick day trip with my friends and our Uber driver recommended blue star donuts instead of voodoo donuts. Went in on a Saturday morning and luckily it was crowded. I ordered the blueberry basil glaze and apple fritter while my friends ordered the Mexican hot chocolate and chocolate ganache (which I got a bite of each) - The blueberry basil glaze was a good balance of sweet and a hint of savory. The donut itself was perfect (soft and chewy at the same time) kinda wish they sold regular donut holes and I could  eat a tons of those. - The apple fritter was fresh and crunchy. Must try if you love apples. - The Mexican chocolate was okay for me. The texture is more like a cake than donut so if you try it don't think of it as a donut but more like a cake. You also get a hint of spicy at the end. - The chocolate ganache, what can I say... you  really can't go wrong with it if you're a chocolate lover. The ganache was overflowing, gooey, and luscious. Overall, everything was great and I'd definitely go back if I were in town again.|1/18/2020 17:07
JyvZRVWCxkgoDpAtQh21UQ|The Brook Kitchen & Tap|200 S Franklin St|MA|Holbrook|2343|42.1491423|-71.0089639|3.5|95|1|American (New), Restaurants|{'Monday': '11:0-1:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-1:0'}|LwTWaW0wLb86XMNW41SMUw|1q-euTTHhUpsfUuISigwHw|4|0|0|0|Overall a very solid place. The dining area we were seated in had a lot of space, and they had a good beer selection. I had the buffalo Mac and cheese, which came out well and was a nice big serving to bring home leftovers. My husband had a burger that he said was cooked to his liking.  We keep this place on our list of places to go for a chill night out.|6/17/2020 0:45
TA1KUSCu8GkWP9w0rmElxw|FLIP burger boutique|1587 Howell Mill Rd|GA|Atlanta|30318|33.7983428|-84.4157486|4|1909|1|Burgers, Specialty Food, Restaurants, Barbeque, Food, Nightlife, Bars, American (New)|{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}|E27ZVhk4-5k56b_a8lp5Aw|vfDMyV0qOYQIMiyF9OI6nA|4|0|0|0|I visited on a weekday for lunch with a friend. We wanted to try a burger place, and I've heard a few things about here, so we decided to try it out. At 11AM on a Wednesday, there were barely any people inside. We were promptly seated and got taken care of. The inside has three big booth tables, and since there weren't anyone there, we chose there. It was comfy and spacious. The inside is really clean and brightly lit.I got the butcher cut burger along with the oreo milkshake. At the time of the visit, Yelp gave me a 50% off for a small milkshake when I checked in (so make sure to check in to all the places you visit!). The burgers came out in about 15 min after ordering. The burger itself was pretty alright. It has the following: angus beef, emmi roth bleu cheese, melted onion, frisee, pickled shallot, red wine jam, soy truffle vinaigrette. The patty itself wasn't that big. It was juicy, but the size was overshadowed by the toppings. I think it's mostly due to the imbalance of the frisee compared to everything else. It's not to say that burger was bad. It tasted a bit fancy and refreshing, not like your regular burger. However, I do wish the patty was a bit bigger, especially for the price.The milkshake was pretty good too. There was too much whipped cream on the top, and it fell in a minute after the server brought it to us. Fortunately, she saw it, and took it back to remake the topping.Overall, I would rate this place a 3.5 rounded up to 4. It's on the more expensive side and I wish the burgers were a bit beefier, but they still taste well made, and the service is top notch!|2/6/2020 22:08
eC2V7rxoCANbm0PnrtfZQQ|Livingstone's Seafood & Deli|265 Boston Rd|MA|Billerica|1862|42.575997|-71.283352|4.5|67|1|Seafood, Restaurants, Delis, Sandwiches|{'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '12:0-20:0'}|Dm9gFiltobcUbujau0eLHQ|bKs-KQIk6IEY_VnzQ1jFXA|5|0|0|0|Lobster roll is so good  and clam is also very delicious.|2/6/2020 23:43
H3R80F9BO_EwZjisBpwtkw|KFC|436 S Semoran Blvd|FL|Orlando|32807|28.53792632|-81.31082229|1.5|18|1|Chicken Wings, Restaurants, Fast Food, Chicken Shop|{'Monday': '10:30-23:0', 'Tuesday': '10:30-23:0', 'Wednesday': '10:30-23:0', 'Thursday': '10:30-23:0', 'Friday': '10:30-0:0', 'Saturday': '10:30-0:0', 'Sunday': '10:30-23:0'}|3EYKvbHFzodnnWGFsXPubg|YLhntZLh2LyNaYonEezUUw|1|0|0|0|These employees don't have a clue on how to cook the chicken is always soggy the sides taste nasty.., ofc has really gone down hill|2/22/2020 23:39
TA1KUSCu8GkWP9w0rmElxw|FLIP burger boutique|1587 Howell Mill Rd|GA|Atlanta|30318|33.7983428|-84.4157486|4|1909|1|Burgers, Specialty Food, Restaurants, Barbeque, Food, Nightlife, Bars, American (New)|{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}|7PAZWsuGjx6vWCd6-UdV7g|b50huj7DHplFLOBWHra1lw|2|0|0|0|So this is was very disappointing experience this evening at Flip Burger. We arrived at the restaurant and the restaurant was relatively busy, the norm for a Saturday night. We were seated and waited about 10-15 minutes before any wait staff greeted us and asked for our beverage order. After our waiter arrived, our waitress took our order and there was little to no attention to our table throughout the experience. One of my guests had an incorrect order and no one was present to address it. In addition, our water was never refilled, fries were cold. We brought up our concerns with the manager who offered to provide a new burger to-go to my guest but never fully addressed the issues related to the overall service. I felt considering the poor level of service the manager should have provided a more significant discount on our ticket. Needless to say, but after tonight's experience I will no longer be going to Flip. Very disappointing after patronizing the restaurant for years.|3/1/2020 2:34
pKvT7mixZLS3bJoxzsVbPw|Virgils Gullah Kitchen & Bar|3721 Main St|GA|College Park|30337|33.6537153|-84.4498588|4|252|1|Soul Food, Cocktail Bars, Bars, Nightlife, Restaurants, Southern|{'Monday': '0:0-0:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-0:0'}|Feto1mP5Ia4hbN3vviFaVg|7rpVCFNWXcqndq-_uzQwdw|4|0|0|0|We had family in town and chose Virgil's. Great atmosphere and the music playlist was great. We were seated promptly and the menu was interesting. We had fried oysters, gulla egg rolls, she crab soup and muffins as appetizers. The  portions weren't shareable so that was a bit of a disappointment.|3/7/2020 16:49
bZiIIUcpgxh8mpKMDhdqbA|Hopdoddy Burger Bar|1400 S Congress Ave, Ste A190|TX|Austin|78704|30.249649|-97.749907|4|4708|1|American (New), American (Traditional), Restaurants, Burgers|{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}|_uiVJbR-wyJi68bNBaOFbA|1Odx86zcCHVNGo0BTi7oxg|5|1|0|1|Amazing burgers, unique fries, solid milkshakes , and yummmy drinks all at an amazing price.Line is long but you get guaranteed table and in line you can order drinks. They have shot and beer combo also. Milkshakes are to die for. You can switch burgers around like we got them all with Kobe meat.Food wise sage fries  very unique 8/10Garlic Parmesan 9/10Queso fries 10/10 ( fries and queso on side so get this vs regular fries)Pablano burger 9/10Diablo burger 8/10 very spicy but good.Prime time 9//10Amazing prices, amazing service and amazing food.|2/1/2020 3:46
7NghWhrjo88o7S5SBx41Sg|Keke's Breakfast Cafe|2435 S Hwy 27|FL|Clermont|34711|28.536447|-81.73495|4|253|1|Restaurants, Breakfast & Brunch|{'Monday': '7:0-14:30', 'Tuesday': '7:0-14:30', 'Wednesday': '7:0-14:30', 'Thursday': '7:0-14:30', 'Friday': '7:0-14:30', 'Saturday': '7:0-14:30', 'Sunday': '7:0-14:30'}|9K1t9tngC9VbK5oM0YShSw|8vHZpMRDxEgJ7FgL72S3kA|3|0|0|0|I used to really enjoy KeKe's. But the last few visits have been very disappointing. Last time I received burnt food and the attitude of our server was very abrupt and unfriendly. The time before that, our food was decent, but our server displayed the same attitude. I am disappointed, because the food used to be very good and I used to really love coming here.|3/31/2020 21:13
cPK-8eXrTdboE4G7PSnKew|Burger Bar Campus|1901 San Antonio St, Unit 140|TX|Austin|78705|30.2822284|-97.7431449|4|14|1|Restaurants, Burgers, Fast Food|{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-21:0'}|MBonLDROTN0vESD3XY1iiw|jbgGoTl11dDpcw0IYeL58g|5|1|1|1|The new Burger Bar Campus is awesome!! I went two days in a row to check out what they had, just prior to their closing during the pandemic, and I'm anxiously waiting for them to open back up!! The burger and fries were dirty, but SO delicious! The staff is amazing, and they are happy to offer recommendations. I went back for their breakfast tacos and was quite happy I did! The location can be a little tricky to get to, I suggest parking behind the Dominos in the alley way, for quick in and out service! You can even place your order through instagram, and I was called right away to confirm it! Be sure and ask for onions and pickles, if you want them, and don't be shy to customize!!|6/9/2020 18:10
F6b_O4-wtd3956YOvAoerg|Hi Hat Public House|2121 E 6th St|TX|Austin|78702|30.2602331|-97.719106|4.5|244|1|Restaurants, Bars, American (New), Nightlife|{'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '15:0-21:0', 'Sunday': '11:0-17:0'}|D10dxPvdZeJMg0PdEe-DNA|2bN_fji91HhlbTnyC6usOQ|5|0|0|0|We rented an Airbnb within walking distance of the Hi Hat. We came for appetizers and beer before an evening tour we had scheduled. The owner greeted us and came over to chat...really nice guy with a lot of well deserved pride in his establishment. We ordered 4 appetizers as a meal. THEY WERE HUGE!!! Easily could have just had two! Everything was delicious. Their pretzels are the best I've ever had, taco was amazing... it was all great. Excellent beer selection on tap, and good live music too!|6/27/2020 18:47
bZiIIUcpgxh8mpKMDhdqbA|Hopdoddy Burger Bar|1400 S Congress Ave, Ste A190|TX|Austin|78704|30.249649|-97.749907|4|4708|1|American (New), American (Traditional), Restaurants, Burgers|{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}|fDVnX1sY7hILl8iT4zh-qA|DLdy0cqOBI7NXBX6cTx8EA|5|0|0|0|Excelent burger place. The burgers are flavorful and delicious. It's a real treat and a step above your typical burger. I recommend trying it if you're looking to try something new.|1/3/2020 12:14
F7tj9dFlb32gtuukk1E32g|Burger King|2892 South Orange Ave|FL|Orlando|32806|28.5096447|-81.3766741|1.5|38|1|Fast Food, Restaurants, Burgers|{'Monday': '6:0-0:0', 'Tuesday': '6:0-0:0', 'Wednesday': '6:0-0:0', 'Thursday': '6:0-0:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '7:0-0:0'}|k-NFGd3Iv9k4yQhFuJZKTQ|Elwo47DA6-GLkZicwz7X4w|1|0|0|0|Was just at this Burger King, I feel just because you have a 2 for 5 mix and match doesn't mean you give customers pre-cooked food that has clearly sat under the heat lamp for an hour. My chicken sandwich was overcooked, hard and cold. The whopper was the same, old and cold. What happen to quality just because we have a pandemic doesn't mean we drop quality.|8/16/2020 19:51
rVuC98hyTNLaxtr5Y8rH9A|Elisa|1109 Hamilton Street|BC|Vancouver|V6B 5P6|49.2759433|-123.1216372|4.5|118|1|Restaurants, Steakhouses, Bars, Food, Nightlife, Cocktail Bars, Seafood, Food Delivery Services|{'Monday': '0:0-0:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-22:0'}|PDIv6LUyBGzoWknqH6bigg|r3JWy1E49Im9xOQhJ8Nmkg|5|0|0|0|I am obsessed with this place from The ambience, to the food and to the amazing service they provide. This time we had the opportunity to sit at chefs table = amazing!*Classic tartar ($21) ~ Honestly this was so delicious. Astonishing flavours and the Smokey touch to the bread they provide was outstanding. Really elevated the dish elegantly. Small portion though.*Tomahawk 50oz ($189) ~ this is a must here worth the 40 mins wait for it! Perfectly cooked medium rare, and nicely seasoned. The steak was tender and the rendered fat melts in your mouth! Every bite was awesome.*Side onion ring ($12) ~ ultra crispy and well seasoned. The Aioli it came with was very refreshing. Always a must as a side dish!*Side risotto ($18) ~ flavours were on point, nicely cooked. If you prefer a softer consistency I'd tell them as it comes a bit firmer than usual but in our opinion it's good as we prefer a firmer consistency.*2X Char cosmo ($28) ~ this was a server recommended drink perfect for someone who likes sweeter/fruity drinks! Pineapple and mint! Super delicious you can't even taste alcohol. (I don't drink much but when I do I like fruity drinks).*Gatsby ($12) ~ non alcoholic drink. Not worth the price. The flavours were more sage/pineapple which I wasn't a big fan of.*Chocolate cake ($16) ~ delicious. Passionfruit chocolate lava cake! 109% delicious with the hazelnut!*Warm apple ($15) ~ best one yet I am obsessed with this! Delicious apple tart with a nice vanilla icecream.* 9/10 ~ so delicious loved every part. Wish the risotto was a bit softer and hotter.* 7/10 ~ the pricing isn't cheap, nor is it too bad. Around $100/person. Total bill before tip: $329.35.* 10/10 ~ mask required, socially distanced. Info gathered.|1/4/2021 18:58
